-0.052002,0.0566406,-1.0105,,,,
-0.0563965,0.0722656,-1.0188,,,,
-0.0559082,0.0600586,-0.99707,,,,
-0.0495605,0.0688477,-1.00195,,,,
-0.048584,0.0771484,-1.01001,,,,
-0.0539551,0.059082,-1.00073,,,,
-0.0495605,0.0593262,-0.999268,,,,
-0.0480957,0.0727539,-1.00708,,,,
-0.0524902,0.0703125,-1.01001,,,,
-0.0505371,0.0737305,-1.00342,,,,
-0.0515137,0.0646973,-0.992188,,,,
-0.0559082,0.0708008,-1.00244,,,,
-0.0563965,0.078125,-1.00342,,,,
-0.0529785,0.0737305,-1.00952,,,,
-0.0554199,0.0786133,-1.00684,,,,
-0.0568848,0.0629883,-0.99707,,,,
-0.0539551,0.0664062,-1.00098,,,,
-0.0524902,0.0737305,-1.00195,,,,
-0.0539551,0.0751953,-1.00342,,,,
-0.0495605,0.0791016,-1.00732,,,,
-0.0529785,0.0795898,-1.00537,,,,
-0.0529785,0.0717773,-1.0,,,,
-0.0495605,0.0791016,-1.00391,,,,
-0.0529785,0.0727539,-1.00098,,,,
-0.0524902,0.0742188,-1.0,,,,
-0.0534668,0.0791016,-1.00684,,,,
-0.0554199,0.0766602,-1.00586,,,,
-0.0554199,0.0913086,-1.00879,,,,
-0.0549316,0.0732422,-0.997559,,,,
-0.0549316,0.0722656,-0.996582,,,,
-0.0505371,0.0717773,-1.00903,,,,
-0.052002,0.078125,-1.00781,,,,
-0.0505371,0.0761719,-1.0,,,,
-0.0549316,0.0751953,-0.997559,,,,
-0.0500488,0.0834961,-1.00928,,,,
-0.0554199,0.0717773,-1.00586,,,,
-0.0510254,0.0678711,-0.996582,,,,
-0.0515137,0.0751953,-1.00244,,,,
-0.0524902,0.078125,-1.00342,,,,
-0.0563965,0.078125,-1.00439,,,,
-0.0524902,0.0703125,-0.998047,,,,
-0.0568848,0.0805664,-1.00195,,,,
-0.0568848,0.0776367,-1.00049,,,,
-0.0593262,0.0795898,-1.00635,,,,
-0.0559082,0.0727539,-0.999023,,,,
-0.0524902,0.0693359,-1.00049,,,,
-0.0534668,0.0722656,-1.00903,,,,
-0.0534668,0.0820312,-1.01123,,,,
-0.0515137,0.0859375,-1.00586,,,,
-0.057373,0.078125,-0.989746,,,,
-0.0554199,0.0722656,-0.993652,,,,
-0.0510254,0.0820312,-1.01025,,,,
-0.0534668,0.0756836,-1.00342,,,,
-0.0515137,0.0717773,-1.00244,,,,
-0.0529785,0.0854492,-1.00732,,,,
-0.0554199,0.0795898,-0.999023,,,,
-0.0529785,0.0805664,-1.00146,,,,
-0.0544434,0.0756836,-1.00342,,,,
-0.0529785,0.0839844,-1.00342,,,,
-0.0529785,0.0786133,-1.00293,,,,
-0.052002,0.081543,-1.00635,,,,
-0.0534668,0.0722656,-1.00391,,,,
-0.0529785,0.0820312,-0.999512,,,,
-0.0539551,0.0805664,-1.00098,,,,
-0.0529785,0.0771484,-1.00146,,,,
-0.0471191,0.0864258,-1.00732,,,,
-0.0529785,0.0795898,-1.00732,,,,
-0.0549316,0.0795898,-1.00098,,,,
-0.0544434,0.0737305,-0.99707,,,,
-0.0529785,0.0883789,-1.00879,,,,
-0.0510254,0.0869141,-1.0,,,,
-0.0549316,0.0830078,-1.00098,,,,
-0.0549316,0.0800781,-0.998047,,,,
-0.0544434,0.0761719,-1.00293,,,,
-0.0490723,0.0888672,-1.00098,,,,
-0.0563965,0.0791016,-1.00781,,,,
-0.057373,0.0761719,-0.999512,,,,
-0.052002,0.0776367,-0.998047,,,,
-0.0515137,0.078125,-1.00293,,,,
-0.052002,0.0864258,-1.00977,,,,
-0.0563965,0.0756836,-0.998047,,,,
-0.0563965,0.0722656,-0.997559,,,,
-0.0510254,0.0859375,-1.00781,,,,
-0.0568848,0.0805664,-1.00439,,,,
-0.0490723,0.0805664,-1.00146,,,,
-0.052002,0.0859375,-1.00586,,,,
-0.0524902,0.0756836,-0.996094,,,,
-0.0524902,0.0834961,-1.00244,,,,
-0.0539551,0.0854492,-1.00342,,,,
-0.0544434,0.0888672,-1.00537,,,,
-0.0549316,0.0761719,-0.993652,,,,
-0.0500488,0.0737305,-0.993164,,,,
-0.0456543,0.0932617,-1.00586,,,,
-0.052002,0.0961914,-1.01904,,,,
-0.0529785,0.0888672,-1.0,,,,
-0.0568848,0.0830078,-0.992188,,,,
-0.052002,0.0874023,-1.00781,,,,
-0.0544434,0.0908203,-1.00293,,,,
-0.0490723,0.0791016,-0.999023,,,,
-0.0505371,0.0834961,-0.996582,,,,
-0.0500488,0.081543,-1.00537,,,,
-0.0490723,0.090332,-1.00732,,,,
-0.0515137,0.0839844,-0.998535,,,,
-0.0544434,0.0864258,-1.00244,,,,
-0.0544434,0.0859375,-0.995605,,,,
-0.0505371,0.0859375,-1.00244,,,,
-0.0500488,0.0922852,-1.00879,,,,
-0.0524902,0.0839844,-1.00195,,,,
-0.0500488,0.0849609,-1.0,,,,
-0.0529785,0.090332,-1.00195,,,,
-0.052002,0.0859375,-1.00195,,,,
-0.0544434,0.0878906,-0.997559,,,,
-0.0510254,0.0859375,-1.00439,,,,
-0.0549316,0.0927734,-1.00195,,,,
-0.0524902,0.078125,-0.996094,,,,
-0.0495605,0.0942383,-1.00439,,,,
-0.0495605,0.0893555,-1.00342,,,,
-0.052002,0.0864258,-0.999023,,,,
-0.0515137,0.0957031,-1.00391,,,,
-0.0534668,0.0898438,-1.00244,,,,
-0.0534668,0.0874023,-0.999512,,,,
-0.0505371,0.0864258,-1.00293,,,,
-0.0490723,0.0922852,-1.00586,,,,
-0.048584,0.0922852,-1.0,,,,
-0.0510254,0.0844727,-0.99707,,,,
-0.0510254,0.090332,-1.0083,,,,
-0.0510254,0.0917969,-1.00195,,,,
-0.0534668,0.0874023,-1.00049,,,,
-0.0544434,0.090332,-0.998535,,,,
-0.0505371,0.0932617,-1.00244,,,,
-0.0524902,0.0883789,-1.00195,,,,
-0.0515137,0.0874023,-1.00439,,,,
-0.0524902,0.0888672,-1.00049,,,,
-0.0500488,0.0917969,-1.00342,,,,
-0.0539551,0.090332,-1.00293,,,,
-0.0510254,0.0917969,-1.00537,,,,
-0.0515137,0.0932617,-1.00098,,,,
